,timestamp_utc,pos_x_vision_body,pos_y_vision_body,pos_z_vision_body,quat_x_vision_body,quat_y_vision_body,quat_z_vision_body,quat_w_vision_body,vel_linear_x_body,vel_linear_y_body,vel_linear_z_body,vel_angular_x_body,vel_angular_y_body,vel_angular_z_body,pos_x_vision_april,pos_y_vision_april,pos_z_vision_april,quat_x_vision_april,quat_y_vision_april,quat_z_vision_april,quat_w_vision_april,fl.hx_pos,fl.hx_vel,fl.hx_acc,fl.hx_load,fl.hy_pos,fl.hy_vel,fl.hy_acc,fl.hy_load,fl.kn_pos,fl.kn_vel,fl.kn_acc,fl.kn_load,fr.hx_pos,fr.hx_vel,fr.hx_acc,fr.hx_load,fr.hy_pos,fr.hy_vel,fr.hy_acc,fr.hy_load,fr.kn_pos,fr.kn_vel,fr.kn_acc,fr.kn_load,hl.hx_pos,hl.hx_vel,hl.hx_acc,hl.hx_load,hl.hy_pos,hl.hy_vel,hl.hy_acc,hl.hy_load,hl.kn_pos,hl.kn_vel,hl.kn_acc,hl.kn_load,hr.hx_pos,hr.hx_vel,hr.hx_acc,hr.hx_load,hr.hy_pos,hr.hy_vel,hr.hy_acc,hr.hy_load,hr.kn_pos,hr.kn_vel,hr.kn_acc,hr.kn_load
10,09-22-2023_20-08-36-879,1.4362124130909153,-0.4582421782814019,0.20791493474591866,-0.0007090595318004489,0.0020557299721986055,0.6795291900634766,0.7336452603340149,-0.0004240173439029604,-0.0006723519181832671,-0.0004579517408274114,-0.0034724343568086624,0.00047284085303545,0.0002624419576022774,,,,,,,,0.0049683586694300175,0.004495954141020775,2.5575575828552246,-2.9327456951141357,0.5874727368354797,-0.001897367648780346,0.23070219159126282,-1.5128540992736816,-1.0201444625854492,-0.031409986317157745,2.0190939903259277,9.00184440612793,-0.006200037896633148,0.00034670630702748895,0.6132412552833557,3.2091500759124756,0.5845252871513367,-0.006420791614800692,-1.0112106800079346,2.0096869468688965,-1.0509403944015503,-0.023917920887470245,1.3768706321716309,11.696710586547852,0.004064615815877914,-0.010162856429815292,-2.6576948165893555,-5.169754981994629,0.5677953958511353,-0.0042436979711055756,-0.3801155984401703,2.4901881217956543,-1.019493818283081,0.008292458951473236,4.101364612579346,12.567631721496582,-0.005336906295269728,0.0040758345276117325,-2.7292120456695557,4.281351089477539,0.5865129828453064,0.019764268770813942,-0.725749135017395,1.3700780868530273,-1.0316828489303589,-0.0045941672287881374,6.53088903427124,13.079094886779785
11,09-22-2023_20-08-36-945,1.4362232586720414,-0.4582378424452037,0.20791466702970704,-0.000700934324413538,0.002065968932583928,0.6795345544815063,0.7336402535438538,-0.0004127007850911468,-0.0007233317010104656,-0.00037428762880153954,-0.001637703157030046,0.0013331456575542688,0.003711382392793894,,,,,,,,0.00495557626709342,-0.0005189916701056063,2.9555904865264893,-2.9490559101104736,0.5874791145324707,0.013172117993235588,1.0783283710479736,-1.4966821670532227,-1.0201444625854492,0.018349619582295418,-5.549846172332764,9.00184440612793,-0.006206387188285589,-3.5755128919845447e-06,-0.18042701482772827,3.2144007682800293,0.5845381617546082,-0.0031841816380620003,3.504467248916626,2.0150680541992188,-1.0509403944015503,0.0025724931620061398,-0.688076913356781,11.696710586547852,0.0040582711808383465,0.004486024845391512,2.1419663429260254,-5.169754981994629,0.5678017735481262,0.00022823216568212956,0.156553715467453,2.484921455383301,-1.019493818283081,-0.04912127926945686,5.631842136383057,12.556036949157715,-0.005336906295269728,-0.004013929516077042,1.515899896621704,4.281351089477539,0.5865002870559692,-0.01027860026806593,1.7509057521820068,1.3754276037216187,-1.0316988229751587,0.016297051683068275,12.89760971069336,13.067231178283691
12,09-22-2023_20-08-37-008,1.4363530781088147,-0.458271340929871,0.208010992600759,-0.0007034954614937305,0.0020636729896068573,0.6795362234115601,0.7336387634277344,-0.0004118683864362538,-0.0008118252735584974,-0.0009417834226042032,-0.006014115177094936,-0.0012903092429041862,0.0032699175644665956,,,,,,,,0.00497478386387229,0.012550978921353817,-0.494914710521698,-2.9381823539733887,0.5874727368354797,-0.014263322576880455,0.17280042171478271,-1.4912915229797363,-1.0201444625854492,0.02025858499109745,-3.3663463592529297,9.013641357421875,-0.006206387188285589,-0.005055909510701895,-0.4101560115814209,3.2091500759124756,0.5845316648483276,0.01622915267944336,-2.728637218475342,2.0312113761901855,-1.050924301147461,0.005147297866642475,4.162743091583252,11.708892822265625,0.004071095492690802,0.005389833357185125,-0.0612465925514698,-5.16428804397583,0.5677953958511353,-0.006299510598182678,-1.2526814937591553,2.495454788208008,-1.019493818283081,-0.02314157225191593,8.831055641174316,12.544443130493164,-0.005330462474375963,-0.010383597575128078,2.8792576789855957,4.281351089477539,0.5864937901496887,-0.0032291605602949858,3.4556305408477783,1.354029655456543,-1.0316988229751587,0.0422566756606102,10.582980155944824,13.079195976257324
13,09-22-2023_20-08-37-077,1.4363590569641147,-0.4582503296477869,0.20801152118648275,-0.0007018144824542105,0.002069556387141347,0.6795282959938049,0.7336460947990417,-0.00011394667671993375,-0.0003074754204135388,-0.00030393872293643653,-0.000996399438008666,0.0009578203316777945,0.0013807115610688925,,,,,,,,0.00495557626709342,0.0029769176617264748,-3.0799784660339355,-2.921872138977051,0.5874727368354797,-0.0017940739635378122,-1.2315220832824707,-1.48590087890625,-1.0201444625854492,-0.00951870996505022,-2.2418737411499023,9.02543830871582,-0.006187271326780319,0.004540350288152695,0.5289650559425354,3.203899621963501,0.5845381617546082,-0.009499871172010899,-0.3512665629386902,1.9881621599197388,-1.050924301147461,0.014797558076679707,-3.2279326915740967,11.696627616882324,0.004096609074622393,0.0042346930131316185,-0.9734498262405396,-5.158821105957031,0.5678145885467529,-0.0020883854012936354,-1.7298688888549805,2.484921455383301,-1.019445776939392,0.05514989048242569,5.856841087341309,12.55573558807373,-0.005324086174368858,0.006920004263520241,2.140777587890625,4.2707366943359375,0.5864937901496887,0.00048377778148278594,3.381058931350708,1.3593791723251343,-1.0316988229751587,-0.0056485263630747795,7.099588871002197,13.067231178283691
14,09-22-2023_20-08-37-143,1.4356241072495197,-0.4581507890318648,0.20828349305813584,-0.0007133916369639337,0.002074575750157237,0.6795222163200378,0.7336516380310059,-0.00020487284928094596,-2.7337693609297276e-05,-0.00016399692685808986,-0.00019217003136873245,0.0011821809457615018,0.0003926015633624047,,,,,,,,0.004962001461535692,-0.0016078983899205923,0.38900190591812134,-2.9381823539733887,0.5874919295310974,0.012912821024656296,-2.1214754581451416,-1.4966821670532227,-1.0201444625854492,0.0009127531084232032,3.3245046138763428,9.02543830871582,-0.006206387188285589,-0.00612851744517684,2.9403939247131348,3.203899621963501,0.5845381617546082,-0.015173728577792645,0.8137156963348389,2.020449161529541,-1.050924301147461,-0.0031442351173609495,0.27063068747520447,11.708892822265625,0.004064615815877914,-0.014540278352797031,0.9038971662521362,-5.175222396850586,0.5678017735481262,-0.0029439772479236126,-0.7354713678359985,2.5007214546203613,-1.0195096731185913,-0.004274310544133186,7.5256853103637695,12.567728996276855,-0.005336906295269728,-0.005410880781710148,-0.19053146243095398,4.276043891906738,0.5864874124526978,0.00490543432533741,0.7860473394393921,1.38077712059021,-1.0316349267959595,0.02986191399395466,6.179388999938965,13.066832542419434
15,09-22-2023_20-08-37-212,1.4356329213235133,-0.45813668618002157,0.20827730094747066,-0.0007190696778707206,0.0020929418969899416,0.6795191764831543,0.7336544990539551,5.189400690142065e-05,0.00020354993466753513,-0.0008948637405410409,-0.005209887400269508,0.0009190542623400688,-0.0018206000095233321,,,,,,,,0.004962001461535692,-0.008499350398778915,1.4577960968017578,-2.9381823539733887,0.5874664187431335,-0.007429600227624178,1.0960252285003662,-1.4966821670532227,-1.0201283693313599,0.020809289067983627,-1.311751127243042,9.025368690490723,-0.006212804466485977,-0.010927355848252773,-2.7530267238616943,3.219651460647583,0.5845575928688049,0.0022841806057840586,-0.8063892722129822,2.0150680541992188,-1.050924301147461,-0.0018146977527067065,3.6100945472717285,11.68436050415039,0.00407744012773037,-0.0007751851226203144,4.927647113800049,-5.16428804397583,0.5677953958511353,0.00960323866456747,-0.7590736746788025,2.484921455383301,-1.0195096731185913,-0.02429245412349701,7.281584739685059,12.556135177612305,-0.005330462474375963,-0.003932121675461531,-0.006258755456656218,4.2707366943359375,0.5864937901496887,-0.0036883698776364326,-1.3576343059539795,1.3647286891937256,-1.0317307710647583,-0.04037938266992569,-4.902996063232422,13.067431449890137
16,09-22-2023_20-08-37-278,1.436363797117674,-0.4582182181990808,0.20808940704111067,-0.000717191316653043,0.002098471624776721,0.6795219779014587,0.733651876449585,-0.0001077923079719767,0.00013255811063572764,-0.0006302727269940078,-0.004426061641424894,0.0019836947321891785,0.0002637955476529896,,,,,,,,0.004981141537427902,0.009265308268368244,1.2467632293701172,-2.9381823539733887,0.5874854326248169,-0.013273053802549839,-0.866759181022644,-1.4751195907592773,-1.0201444625854492,-0.022712361067533493,-0.6498512029647827,9.00184440612793,-0.006200037896633148,0.003149949014186859,2.613006114959717,3.1933982372283936,0.5845575928688049,0.018418457359075546,-4.062989234924316,2.020449161529541,-1.050924301147461,-0.006292400881648064,3.5328288078308105,11.696627616882324,0.004071095492690802,0.009370360523462296,0.0591861717402935,-5.175222396850586,0.5677762627601624,-0.006789485923945904,0.21132606267929077,2.4901881217956543,-1.0195257663726807,-0.005542639642953873,-7.725630283355713,12.544641494750977,-0.005330462474375963,-0.002261905698105693,0.027405621483922005,4.281351089477539,0.5865066647529602,0.005371869076043367,0.8488767147064209,1.3647286891937256,-1.0316988229751587,-0.014275753870606422,-8.227746963500977,13.079195976257324
17,09-22-2023_20-08-37-341,1.4363790244133423,-0.4582185377363506,0.20809354189302942,-0.0007123667164705694,0.0021068097557872534,0.6795331239700317,0.7336415648460388,4.462228389456868e-05,-0.00011289647227386013,0.0001776952703949064,-0.0011641184100881219,0.0011510575423017144,0.0009532434633001685,,,,,,,,0.004962001461535692,-0.005674001295119524,0.6280043721199036,-2.9327456951141357,0.5874854326248169,0.006557076703757048,-1.6113921403884888,-1.4966821670532227,-1.0201444625854492,-0.004972516093403101,0.08674229681491852,9.037235260009766,-0.006212804466485977,-0.021448206156492233,-1.26771879196167,3.2144007682800293,0.5845639705657959,-0.01743101328611374,0.9268322587013245,2.020449161529541,-1.050924301147461,-0.006901596672832966,-0.8658497929573059,11.696627616882324,0.00407744012773037,-0.001198399462737143,1.0920196771621704,-5.169754981994629,0.5677953958511353,-0.007693111896514893,2.905569553375244,2.4901881217956543,-1.0194777250289917,-0.00041060030343942344,-7.671087265014648,12.544342994689941,-0.005330462474375963,0.007276949472725391,-0.4012300968170166,4.28665828704834,0.5864937901496887,0.007698143366724253,-1.5572539567947388,1.3700780868530273,-1.0317147970199585,-0.04387503117322922,1.3469974994659424,13.043402671813965
18,09-22-2023_20-08-37-407,1.436360771170997,-0.4581981240254863,0.20809211178997458,-0.0007274355739355087,0.0021141848992556334,0.6795355081558228,0.7336393594741821,-0.0005583692109212279,-0.0002385879633948207,3.4845914342440665e-05,-0.0014739194884896278,0.003420585300773382,0.001988960662856698,,,,,,,,0.0049683586694300175,-0.005549284163862467,0.5229901075363159,-2.921872138977051,0.5874854326248169,0.008057002909481525,0.10053380578756332,-1.4805102348327637,-1.0201283693313599,-0.005641359370201826,-2.359682083129883,9.025368690490723,-0.006200037896633148,-0.005152449943125248,4.201879024505615,3.203899621963501,0.5845381617546082,0.005339432507753372,-0.35328221321105957,2.0312113761901855,-1.0509562492370605,0.0013068228727206588,1.3775233030319214,11.696795463562012,0.004045514389872551,-0.003049152670428157,-1.7600018978118896,-5.147886753082275,0.5678145885467529,0.006303391419351101,-0.3041074872016907,2.4901881217956543,-1.0195096731185913,-0.039818041026592255,3.4737086296081543,12.556135177612305,-0.00534972595050931,-0.01190231554210186,0.016713948920369148,4.265429496765137,0.5865129828453064,0.008662599138915539,1.1639498472213745,1.3700780868530273,-1.0317147970199585,-0.0003726842114701867,0.9813417196273804,13.091259002685547
19,09-22-2023_20-08-37-473,1.4362989132562154,-0.458349883138246,0.20624137810460752,-0.0011826050467789173,0.0022335906978696585,0.6795140504837036,0.7336581945419312,-0.0021370290778577328,0.0008396102348342538,-0.12370371073484421,-0.058682892471551895,-0.015990663319826126,-0.0012921728193759918,,,,,,,,0.006024249829351902,0.038191311061382294,-18.837554931640625,0.3129955232143402,0.595050573348999,0.5253197550773621,19.37194061279297,-0.9144929051399231,-1.036363124847412,-1.0748106241226196,-35.39302062988281,3.365549325942993,-0.006244821939617395,-0.02778484672307968,13.582157135009766,-0.24051372706890106,0.5912649035453796,0.4528050422668457,19.898324966430664,-0.3849320411682129,-1.0668712854385376,-0.9650509357452393,-55.10536575317383,3.47802996635437,0.005233314353972673,0.09252654016017914,-4.020211696624756,-2.0425913333892822,0.5735366344451904,0.3982406258583069,17.808801651000977,1.7054544687271118,-1.032804250717163,-0.7874349355697632,-51.32191848754883,6.557842254638672,-0.005863128695636988,-0.0011537880636751652,11.193832397460938,1.2775299549102783,0.592275083065033,0.38128724694252014,12.385411262512207,4.579778671264648,-1.0429800748825073,-0.6922940611839294,-43.17753601074219,9.36001205444336
20,09-22-2023_20-08-37-539,1.434661543482652,-0.45689576315016245,0.18761563735840447,-0.0036735148169100285,0.004601495340466499,0.6794255971908569,0.7337208986282349,-0.0019309036433696747,0.03180040419101715,-0.405076801776886,-0.09885856509208679,-0.0038441866636276245,-0.0040669203735888,,,,,,,,0.005665861070156097,0.016815869137644768,-1.5322678089141846,-1.1277438402175903,0.662126898765564,1.416456699371338,9.817205429077148,1.5924713611602783,-1.1650257110595703,-2.5558712482452393,-12.894607543945312,7.183314800262451,-0.006091421470046043,0.016187934204936028,3.0827271938323975,0.8043616414070129,0.6556142568588257,1.356955647468567,15.34483528137207,2.3596413135528564,-1.192785620689392,-2.6194958686828613,-25.40999412536621,7.722524166107178,0.005373841617256403,0.019511226564645767,-1.0658414363861084,-1.9879205226898193,0.6267093420028687,1.2469713687896729,18.508413314819336,1.515957236289978,-1.1382814645767212,-2.294981002807617,-18.315616607666016,8.31641674041748,-0.005317642353475094,-0.008897533640265465,0.6434314846992493,1.7286337614059448,0.6440631747245789,1.2285993099212646,7.397436618804932,1.637657642364502,-1.1464277505874634,-2.301905870437622,-25.117238998413086,8.744611740112305
